id,项目名称,网址,ZBKZJ,k1,kbjj,k2,Date,整数位,小数位
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/7/art_1229661989_137493.html,3519420.677,0.931,3276580.65,0,2020/9/7,6,9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/10/21/art_1229662124_159646.html,3525538.0,0.92,3243494.96,0,2019/10/21,8,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/28/art_1229661923_139481.html,3530093.005,0.915,3230035.1,0,2020/8/28,8,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/10/24/art_1229661852_132134.html,3541356.0,0.945,3346581.42,0,2019/10/24,5,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/7/30/art_1229661923_139557.html,3543322.999,0.887,3142927.5,0,2020/7/30,11,3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/4/art_1229661923_138290.html,3552418.996,0.936,3325064.18,0,2019/12/4,6,4
A3311011160012785,石塘镇大搬快聚安置小区—附属配套给水与弱电（通讯）工程,http://lssggzy.lishui.gov.cn/art/2023/4/11/art_1229661989_202161.html,3606077.245,0.842,3036317.04,0,2023/4/11,15,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/7/19/art_1229661923_138007.html,3620701.996,0.917,3320183.73,0,2019/7/19,8,3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/4/19/art_1229661923_137465.html,3624396.307,0.918,3327195.81,0,2019/4/19,8,2
A3311011160011173001001,缙云县新建镇建成区排水管道建设工程（四期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/10/art_1229662089_187678.html,3636615.531,0.904,3287500.44,0,2022/5/10,9,6
A3311011160010613001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/15/art_1229661852_132226.html,3639195.767,0.945,3439040.0,0,2021/12/15,5,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/10/10/art_1229662124_159606.html,3644990.0,0.937,3415355.63,0,2019/10/10,6,3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/3/14/art_1229661812_157359.html,3693693.002,0.936,3457296.65,0,2019/3/14,6,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/27/art_1229661852_132136.html,3703320.0,0.959,3551483.88,0,2020/9/27,4,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/4/24/art_1229661923_138916.html,3720632.004,0.898,3341127.54,0,2020/4/24,10,2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/23/art_1229661956_138025.html,3729690.079,0.886,3304505.41,0,2020/9/23,11,4
A3311011160010613001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/16/art_1229661956_139546.html,3748910.842,0.938,3516478.37,0,2021/12/16,6,2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/5/art_1229661852_132079.html,3773473.996,0.906,3418767.44,0,2019/9/5,9,4
A3311011160012889,第九批历史文化（传统）村落保护利用重点村建设—遂昌县蔡源乡蔡和村（二期）,http://lssggzy.lishui.gov.cn/art/2023/5/18/art_1229662124_211974.html,3813770.385,0.909,3466717.28,0,2023/5/18,9,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/23/art_1229661812_158098.html,3816863.003,0.919,3507697.1,0,2020/10/23,8,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/2/art_1229661989_136473.html,3821014.0,0.91,3477122.74,0,2019/8/2,9,0
A3311011160011612001001,青田县北山镇山洞口至大岩下村道路沿线环境改造提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/3/art_1229661956_188494.html,3851399.323,0.931,3585652.77,0,2022/8/3,6,9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/1/7/art_1229661956_137107.html,3868870.988,0.941,3640607.6,0,2020/1/7,5,9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/12/art_1229661923_138141.html,3879213.638,0.918,3561118.12,0,2019/9/12,8,2
A3311011160011390001001,2022年青田县农村公路提升改造工程（路面灌缝及修补）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/12/art_1229661956_188486.html,3881254.612,0.98,3803629.52,0,2022/7/12,2,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/27/art_1229662056_139760.html,3884555.996,0.904,3511638.62,0,2019/9/27,9,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/22/art_1229661812_157906.html,3901910.0,0.895,3492209.45,0,2020/6/22,10,5
A3311011160011614001001,青田县大岩下村至北山镇泉山村道路沿线环境改造提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/10/art_1229661956_188497.html,3912006.142,0.889,3477773.46,0,2022/8/10,11,1
A3311011160012071,2022-2025年农村生活污水治理设施提升改造项目（2022年农村生活污水治理设施提升改造项目）-垵口乡桂洋村外蓬、石仓村仓库坛、垵口村垵口、乐山头村生活污水处理设施提升改造,http://lssggzy.lishui.gov.cn/art/2022/11/11/art_1229662124_188305.html,3931690.0,0.936,3680061.84,0,2022/11/11,6,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/9/art_1229661923_138951.html,3940712.002,0.889,3503292.97,0,2020/5/9,11,1
A3311011160012761,衢丽铁路莲都段丽新乡咸宜安置点项目（基础设施部分）—场地平整,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229661852_202346.html,3949975.005,0.931,3677426.73,0,2023/4/13,6,9
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/1/art_1229661989_138572.html,3962023.805,0.954,3779770.71,0,2021/6/1,4,6
A3311011160011450001001,丽水宏盛电力有限公司仓储用房项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/29/art_1229661989_187975.html,3963360.999,0.941,3729522.7,0,2022/6/29,5,9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/12/art_1229662056_139863.html,3969679.005,0.915,3632256.29,0,2019/11/12,8,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/19/art_1229661852_132042.html,3971574.002,0.907,3602217.62,0,2019/6/19,9,3
A3311011160012092001001,缙云县舒洪镇污水处理微动力提升 （扩建）工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/10/21/art_1229662089_187888.html,3972182.519,0.913,3626602.64,0,2022/10/21,8,7
A3311011160012937,云和县紧水滩镇中心卫生院拆建项目,http://lssggzy.lishui.gov.cn/art/2023/5/18/art_1229661989_211972.html,3974597.324,0.938,3728172.29,0,2023/5/18,6,2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/27/art_1229661852_132133.html,3987090.0,0.946,3771787.14,0,2020/9/27,5,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/27/art_1229662089_160653.html,3991708.002,0.946,3776155.77,0,2020/11/27,5,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/4/26/art_1229661923_137497.html,3999979.047,0.871,3483981.75,0,2019/4/26,12,9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/17/art_1229662089_160012.html,4001023.882,0.93,3720952.21,0,2020/6/17,7,0
A3311011160010860004001,缙云县民兵训练基地改造项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/2/9/art_1229662089_187593.html,4005475.722,0.97,3885311.45,0,2022/2/9,3,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/21/art_1229661812_158084.html,4017655.005,0.929,3732401.5,0,2020/10/21,7,1
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/15/art_1229662124_161045.html,4018249.745,0.902,3624461.27,0,2021/6/15,9,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/22/art_1229661812_157556.html,4035593.0,0.93,3753101.49,0,2019/8/22,7,0
A3311011160010658,0,http://lssggzy.lishui.gov.cn/art/2021/11/22/art_1229662089_161182.html,4052360.089,0.903,3659281.16,0,2021/11/22,9,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/16/art_1229661852_132075.html,4080524.004,0.919,3750001.56,0,2019/12/16,8,1
A3311011160010860004001,景宁县红星街道千峡湖金钟梨花峡文旅产业园项目—梨花大道沿线绿化及科普梨园基础挡墙建设工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/17/art_1229662190_187585.html,4103513.254,0.922,3783439.22,0,2022/1/17,7,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/10/30/art_1229662124_159771.html,4111972.998,0.944,3881702.51,0,2019/10/30,5,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/6/art_1229661923_140050.html,4117678.002,0.881,3627674.32,0,2020/11/6,11,9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/29/art_1229661812_157921.html,4123390.996,0.934,3851247.19,0,2020/6/29,6,6
A3311011160010969001001,遂昌县市民服务中心建设项目一室外附属工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/3/21/art_1229662124_187643.html,4137607.4,0.904,3740397.09,0,2022/3/21,9,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/2/25/art_1229661812_157756.html,4145125.869,0.898,3722323.03,0,2020/2/25,10,2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/4/24/art_1229661989_137210.html,4146443.996,0.926,3839607.14,0,2020/4/24,7,4
A3311011160010889002001,壶镇镇聚贤路（人民路至湖新路段）市政配套工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/2/22/art_1229662089_187605.html,4159019.805,0.922,3834616.26,0,2022/2/22,7,8
A3311011160012644,庆元县竹口镇黄坛村村内污水管网改造提升工程项目,http://lssggzy.lishui.gov.cn/art/2023/3/17/art_1229662056_199230.html,4165505.556,0.909,3786444.55,0,2023/3/17,9,1
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/11/art_1229661852_132194.html,4171384.004,0.904,3770931.14,0,2021/6/11,9,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/2/art_1229662089_159280.html,4193880.0,0.907,3803849.16,0,2019/8/2,9,3
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/6/art_1229661812_159684.html,4194438.998,0.918,3850495.0,0,2021/8/6,8,2
A3311011160012403,云和县仙宫景区醉月楼室内装修项目,http://lssggzy.lishui.gov.cn/art/2023/1/12/art_1229661989_192633.html,4201153.33,0.904,3797842.61,0,2023/1/12,9,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/4/3/art_1229661852_132024.html,4207090.998,0.902,3794796.08,0,2019/4/3,9,8
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/2/art_1229661923_140409.html,4209897.998,0.874,3679450.85,0,2021/7/2,12,6
A3311011160011222001001,遂昌县园区零星点位环境整治提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/23/art_1229662124_187743.html,4219044.872,0.938,3957464.09,0,2022/5/23,6,2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/10/art_1229662190_173541.html,4245989.001,0.901,3825636.09,0,2020/9/10,9,9
A3311011160010761001001,缙云县基层医疗机构软硬件提升工程—三溪乡卫生院拆建项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/4/art_1229662089_187563.html,4246413.561,0.966,4102035.5,0,2022/1/4,3,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/1/14/art_1229662056_140182.html,4251477.775,0.89,3783815.22,0,2020/1/14,11,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/10/art_1229661852_132113.html,4254303.197,0.907,3858653.0,0,2020/9/10,9,3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/25/art_1229662089_159242.html,4258838.004,0.927,3947942.83,0,2019/6/25,7,3
A3311011160012178001001,小山坑(镇区段)景观改造提升项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/8/art_1229661852_188182.html,4259243.0,0.93,3961095.99,0,2022/11/8,7,0
A3311011160010658,0,http://lssggzy.lishui.gov.cn/art/2021/11/22/art_1229661812_160797.html,4260165.0,0.904,3851189.16,0,2021/11/22,9,6
A3311011160011055001001,松阳县南城2号、3号地块间道路工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/22/art_1229662157_187822.html,4272945.0,0.884,3777283.38,0,2022/4/22,11,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/1/28/art_1229661812_158299.html,4277628.002,0.931,3982471.67,0,2021/1/28,6,9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/14/art_1229661852_132142.html,4293332.002,0.904,3881172.13,0,2019/11/14,9,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/4/29/art_1229662190_173523.html,4294412.0,0.915,3929386.98,0,2021/4/29,8,5
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/8/art_1229661852_132185.html,4302494.0,0.905,3893757.07,0,2021/6/8,9,5
A3311011160011688,遂昌县公安局看守所提升改造工程,http://lssggzy.lishui.gov.cn/art/2022/8/16/art_1229662124_188353.html,4305233.025,0.952,4098581.84,0,2022/8/16,4,8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/18/art_1229661923_138359.html,4306357.996,0.898,3867109.48,0,2019/12/18,10,2
A3311011160011298001001,2021年遂昌县粮食收储有限公司增建和遂昌县应急救灾物资储备库改建工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/17/art_1229662124_187829.html,4307225.509,0.953,4104785.91,0,2022/6/17,4,7
A3311011160011181001001,丽水市2022年普通国道路基路面养护工程（庆元县）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/13/art_1229662056_187780.html,4308784.253,0.99,4265696.41,0,2022/5/13,1,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/4/27/art_1229662089_160968.html,4322486.841,0.956,4132297.42,0,2021/4/27,4,4
A3311011160013007,2023年里弄小巷提升改造工程,http://lssggzy.lishui.gov.cn/art/2023/6/7/art_1229661923_213993.html,4328987.188,0.889,3848469.61,0,2023/6/7,11,1
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/11/art_1229661812_159062.html,4332330.0,0.934,4046396.22,0,2021/6/11,6,6
A3311011160011504001001,遂昌县教育优质均衡县创建提升改造项目（2022年）--育才中学连廊及改造项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/15/art_1229662124_187900.html,4336677.451,0.926,4015763.32,0,2022/7/15,7,4
A3311011160011014001001,遂昌县龙板山公交首末站项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/16/art_1229662124_187818.html,4345055.257,0.934,4058281.61,0,2022/6/16,6,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/5/art_1229662089_160545.html,4351783.9,0.882,3838273.4,0,2020/11/5,11,8
A3311011160010579,0,http://lssggzy.lishui.gov.cn/art/2021/10/25/art_1229661852_132283.html,4377675.998,0.917,4014328.89,0,2021/10/25,8,3
A3311011160011300001001,供销社提升改造项目（一期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/9/art_1229661852_187816.html,4380332.002,0.964,4222640.05,0,2022/6/9,3,6
A3311011160011560001001,惠明禅茶文化产业园污水处理工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/27/art_1229662190_187778.html,4387866.602,0.93,4080715.94,0,2022/7/27,7,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/29/art_1229661812_157565.html,4399942.999,0.937,4122746.59,0,2019/8/29,6,3
A3311011160011494001001,莲都区“四好农村路”项目（正岙至郑地公路大中修工程）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/11/art_1229661852_187915.html,4401325.429,0.98,4313298.92,0,2022/7/11,2,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/25/art_1229661923_140188.html,4422105.005,0.913,4037381.87,0,2020/11/25,8,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/7/art_1229662056_139489.html,4435910.973,0.946,4196371.78,0,2019/8/7,5,4
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/1/29/art_1229662157_160728.html,4440249.001,0.941,4178274.31,0,2021/1/29,5,9
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/14/art_1229661989_137616.html,4468329.368,0.917,4097458.03,0,2020/9/14,8,3
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/27/art_1229661923_140495.html,4478203.265,0.922,4128903.41,0,2021/7/27,7,8
A3311011160011059001001,龙泉市兰巨乡便民服务中心提升改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/18/art_1229661923_187568.html,4486568.998,0.908,4073804.65,0,2022/4/18,9,2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/27/art_1229661956_138409.html,4489711.197,0.919,4126044.59,0,2020/11/27,8,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/5/art_1229661989_137357.html,4493213.191,0.934,4196661.12,0,2020/6/5,6,6
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/27/art_1229661852_132087.html,4495639.003,0.933,4194431.19,0,2019/12/27,6,7
A3311011160012164001001,畲乡之巅上山头节点提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229662190_187995.html,4495703.698,0.887,3987689.18,0,2022/11/14,11,3
A3311011160011312001001,丽水玉溪电站职工运维附属用房修缮改造项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/14/art_1229661852_187844.html,4498659.71,0.863,3882343.33,0,2022/6/14,13,7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/16/art_1229662157_161147.html,4499223.001,0.923,4152782.83,0,2020/6/16,7,7
A3311011160013003,龙泉市第一中学宿舍提升改造工程—C幢装修及安装工程,http://lssggzy.lishui.gov.cn/art/2023/6/9/art_1229661923_213575.html,4500551.001,0.929,4181011.88,0,2023/6/9,7,1
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/11/art_1229661923_140625.html,4517465.006,0.889,4016026.39,0,2021/6/11,11,1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/13/art_1229662157_160470.html,4517945.0,0.93,4201688.85,0,2019/11/13,7,0
A3311011160010867001001,碧湖镇高溪村美丽乡村重点村建设项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/2/14/art_1229661852_187599.html,4521410.995,0.884,3996927.32,0,2022/2/14,11,6
A3311011160012585,东西岩景区接待中心改造提升项目,http://lssggzy.lishui.gov.cn/art/2023/3/7/art_1229661852_195779.html,4533505.006,0.897,4066553.99,0,2023/3/7,10,3
A3311011160012326,遂昌县2022年灾毁应急修复工程,http://lssggzy.lishui.gov.cn/art/2022/12/14/art_1229662124_190350.html,4555889.907,0.97,4419213.21,0,2022/12/14,3,0
A3311011160011791001001,祯埠镇大井头安置区块市政配套工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/30/art_1229661956_188506.html,4566911.217,0.871,3977779.67,0,2022/8/30,12,9
A3311011160010613001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/20/art_1229661812_161146.html,4567642.0,0.92,4202230.64,0,2021/12/20,8,0
A3311011160012755,龙泉市江滨南岸（南秦桥至橡皮坝）文旅长廊建设工程,http://lssggzy.lishui.gov.cn/art/2023/4/14/art_1229661923_202430.html,4573349.005,0.915,4184614.34,0,2023/4/14,8,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/9/art_1229662157_160620.html,4579009.001,0.921,4217267.29,0,2020/12/9,7,9
A3311011160012478,开发路公交首末站驾驶员宿舍及配套用房,http://lssggzy.lishui.gov.cn/art/2023/2/7/art_1229661812_193858.html,4580996.004,0.941,4310717.24,0,2023/2/7,5,9
A3311011160011239001001,松阳县大东坝镇山头村居酒屋民宿综合体开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/27/art_1229662157_187899.html,4590118.0,0.92,4222908.56,0,2022/6/27,8,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/26/art_1229662124_159903.html,4592492.251,0.915,4202130.41,0,2019/11/26,8,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/3/10/art_1229662089_158961.html,4592890.984,0.915,4202495.25,0,2019/3/10,8,5
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/27/art_1229661923_137861.html,4593068.949,0.904,4152134.33,0,2019/6/27,9,6
A3311011160011795001001,丽水市花园路增花添彩景观提升项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/2/art_1229661812_188181.html,4594299.788,0.896,4116492.61,0,2022/9/2,10,4
A3311011160010655,0,http://lssggzy.lishui.gov.cn/art/2021/12/3/art_1229662190_173741.html,4594343.191,0.94,4318682.6,0,2021/12/3,6,0
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/20/art_1229662157_160518.html,4600441.002,0.898,4131196.02,0,2019/11/20,10,2
