id,项目名称,网址,ZBKZJ,k1,kbjj,k2,Date,整数位,小数位,下浮率,rule1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/23/art_1229661956_138025.html,3729690.079,0.886,3304505.41,0,2020-09-23,11,4,11.4,8.66
A3311011160010613001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/16/art_1229661956_139546.html,3748910.842,0.938,3516478.37,0,2021-12-16,6,2,6.2,9.79
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/5/art_1229661852_132079.html,3773473.996,0.906,3418767.44,0,2019-09-05,9,4,9.4,9.12
A3311011160012889,第九批历史文化（传统）村落保护利用重点村建设—遂昌县蔡源乡蔡和村（二期）,http://lssggzy.lishui.gov.cn/art/2023/5/18/art_1229662124_211974.html,3813770.385,0.909,3466717.28,0,2023-05-18,9,1,9.1,8.96
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/23/art_1229661812_158098.html,3816863.003,0.919,3507697.1,0,2020-10-23,8,1,8.1,8.28
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/2/art_1229661989_136473.html,3821014.0,0.91,3477122.74,0,2019-08-02,9,0,9.0,9.14
A3311011160011612001001,青田县北山镇山洞口至大岩下村道路沿线环境改造提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/3/art_1229661956_188494.html,3851399.323,0.931,3585652.77,0,2022-08-03,6,9,6.9,8.76
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/12/art_1229661923_138141.html,3879213.638,0.918,3561118.12,0,2019-09-12,8,2,8.2,8.61
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/9/27/art_1229662056_139760.html,3884555.996,0.904,3511638.62,0,2019-09-27,9,6,9.6,9.41
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/22/art_1229661812_157906.html,3901910.0,0.895,3492209.45,0,2020-06-22,10,5,10.5,10.01
A3311011160011614001001,青田县大岩下村至北山镇泉山村道路沿线环境改造提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/10/art_1229661956_188497.html,3912006.142,0.889,3477773.46,0,2022-08-10,11,1,11.1,9.95
A3311011160012071,2022-2025年农村生活污水治理设施提升改造项目（2022年农村生活污水治理设施提升改造项目）-垵口乡桂洋村外蓬、石仓村仓库坛、垵口村垵口、乐山头村生活污水处理设施提升改造,http://lssggzy.lishui.gov.cn/art/2022/11/11/art_1229662124_188305.html,3931690.0,0.936,3680061.84,0,2022-11-11,6,4,6.4,9.12
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/9/art_1229661923_138951.html,3940712.002,0.889,3503292.97,0,2020-05-09,11,1,11.1,9.58
A3311011160012761,衢丽铁路莲都段丽新乡咸宜安置点项目（基础设施部分）—场地平整,http://lssggzy.lishui.gov.cn/art/2023/4/13/art_1229661852_202346.html,3949975.005,0.931,3677426.73,0,2023-04-13,6,9,6.9,9.14
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/12/art_1229662056_139863.html,3969679.005,0.915,3632256.29,0,2019-11-12,8,5,8.5,9.84
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/19/art_1229661852_132042.html,3971574.002,0.907,3602217.62,0,2019-06-19,9,3,9.3,10.05
A3311011160012092001001,缙云县舒洪镇污水处理微动力提升 （扩建）工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/10/21/art_1229662089_187888.html,3972182.519,0.913,3626602.64,0,2022-10-21,8,7,8.7,9.57
A3311011160012937,云和县紧水滩镇中心卫生院拆建项目,http://lssggzy.lishui.gov.cn/art/2023/5/18/art_1229661989_211972.html,3974597.324,0.938,3728172.29,0,2023-05-18,6,2,6.2,9.1
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/17/art_1229662089_160012.html,4001023.882,0.93,3720952.21,0,2020-06-17,7,0,7.0,9.8
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/21/art_1229661812_158084.html,4017655.005,0.929,3732401.5,0,2020-10-21,7,1,7.1,10.34
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/15/art_1229662124_161045.html,4018249.745,0.902,3624461.27,0,2021-06-15,9,8,9.8,10.03
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/22/art_1229661812_157556.html,4035593.0,0.93,3753101.49,0,2019-08-22,7,0,7.0,8.55
A3311011160010658,0,http://lssggzy.lishui.gov.cn/art/2021/11/22/art_1229662089_161182.html,4052360.089,0.903,3659281.16,0,2021-11-22,9,7,9.7,9.14
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/16/art_1229661852_132075.html,4080524.004,0.919,3750001.56,0,2019-12-16,8,1,8.1,10.31
A3311011160010860004001,景宁县红星街道千峡湖金钟梨花峡文旅产业园项目—梨花大道沿线绿化及科普梨园基础挡墙建设工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/1/17/art_1229662190_187585.html,4103513.254,0.922,3783439.22,0,2022-01-17,7,8,7.8,10.38
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/6/art_1229661923_140050.html,4117678.002,0.881,3627674.32,0,2020-11-06,11,9,11.9,9.02
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/29/art_1229661812_157921.html,4123390.996,0.934,3851247.19,0,2020-06-29,6,6,6.6,8.13
A3311011160010969001001,遂昌县市民服务中心建设项目一室外附属工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/3/21/art_1229662124_187643.html,4137607.4,0.904,3740397.09,0,2022-03-21,9,6,9.6,9.29
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/2/25/art_1229661812_157756.html,4145125.869,0.898,3722323.03,0,2020-02-25,10,2,10.2,9.22
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/4/24/art_1229661989_137210.html,4146443.996,0.926,3839607.14,0,2020-04-24,7,4,7.4,9.14
A3311011160010889002001,壶镇镇聚贤路（人民路至湖新路段）市政配套工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/2/22/art_1229662089_187605.html,4159019.805,0.922,3834616.26,0,2022-02-22,7,8,7.8,10.4
A3311011160012644,庆元县竹口镇黄坛村村内污水管网改造提升工程项目,http://lssggzy.lishui.gov.cn/art/2023/3/17/art_1229662056_199230.html,4165505.556,0.909,3786444.55,0,2023-03-17,9,1,9.1,8.42
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/11/art_1229661852_132194.html,4171384.004,0.904,3770931.14,0,2021-06-11,9,6,9.6,10.43
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/2/art_1229662089_159280.html,4193880.0,0.907,3803849.16,0,2019-08-02,9,3,9.3,8.83
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/8/6/art_1229661812_159684.html,4194438.998,0.918,3850495.0,0,2021-08-06,8,2,8.2,8.24
A3311011160012403,云和县仙宫景区醉月楼室内装修项目,http://lssggzy.lishui.gov.cn/art/2023/1/12/art_1229661989_192633.html,4201153.33,0.904,3797842.61,0,2023-01-12,9,6,9.6,8.76
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/4/3/art_1229661852_132024.html,4207090.998,0.902,3794796.08,0,2019-04-03,9,8,9.8,9.27
A3311011160011222001001,遂昌县园区零星点位环境整治提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/23/art_1229662124_187743.html,4219044.872,0.938,3957464.09,0,2022-05-23,6,2,6.2,8.7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/10/art_1229662190_173541.html,4245989.001,0.901,3825636.09,0,2020-09-10,9,9,9.9,9.44
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/1/14/art_1229662056_140182.html,4251477.775,0.89,3783815.22,0,2020-01-14,11,0,11.0,8.74
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/10/art_1229661852_132113.html,4254303.197,0.907,3858653.0,0,2020-09-10,9,3,9.3,8.57
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/25/art_1229662089_159242.html,4258838.004,0.927,3947942.83,0,2019-06-25,7,3,7.3,8.78
A3311011160012178001001,小山坑(镇区段)景观改造提升项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/8/art_1229661852_188182.html,4259243.0,0.93,3961095.99,0,2022-11-08,7,0,7.0,8.28
A3311011160010658,0,http://lssggzy.lishui.gov.cn/art/2021/11/22/art_1229661812_160797.html,4260165.0,0.904,3851189.16,0,2021-11-22,9,6,9.6,9.05
A3311011160011055001001,松阳县南城2号、3号地块间道路工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/22/art_1229662157_187822.html,4272945.0,0.884,3777283.38,0,2022-04-22,11,6,11.6,8.28
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/1/28/art_1229661812_158299.html,4277628.002,0.931,3982471.67,0,2021-01-28,6,9,6.9,9.11
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/14/art_1229661852_132142.html,4293332.002,0.904,3881172.13,0,2019-11-14,9,6,9.6,9.14
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/4/29/art_1229662190_173523.html,4294412.0,0.915,3929386.98,0,2021-04-29,8,5,8.5,8.79
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/8/art_1229661852_132185.html,4302494.0,0.905,3893757.07,0,2021-06-08,9,5,9.5,9.82
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/18/art_1229661923_138359.html,4306357.996,0.898,3867109.48,0,2019-12-18,10,2,10.2,9.16
A3311011160013007,2023年里弄小巷提升改造工程,http://lssggzy.lishui.gov.cn/art/2023/6/7/art_1229661923_213993.html,4328987.188,0.889,3848469.61,0,2023-06-07,11,1,11.1,9.4
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/11/art_1229661812_159062.html,4332330.0,0.934,4046396.22,0,2021-06-11,6,6,6.6,10.41
A3311011160011504001001,遂昌县教育优质均衡县创建提升改造项目（2022年）--育才中学连廊及改造项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/15/art_1229662124_187900.html,4336677.451,0.926,4015763.32,0,2022-07-15,7,4,7.4,9.22
A3311011160011014001001,遂昌县龙板山公交首末站项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/16/art_1229662124_187818.html,4345055.257,0.934,4058281.61,0,2022-06-16,6,6,6.6,8.69
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/5/art_1229662089_160545.html,4351783.9,0.882,3838273.4,0,2020-11-05,11,8,11.8,8.95
A3311011160010579,0,http://lssggzy.lishui.gov.cn/art/2021/10/25/art_1229661852_132283.html,4377675.998,0.917,4014328.89,0,2021-10-25,8,3,8.3,8.14
A3311011160011560001001,惠明禅茶文化产业园污水处理工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/27/art_1229662190_187778.html,4387866.602,0.93,4080715.94,0,2022-07-27,7,0,7.0,9.48
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/8/29/art_1229661812_157565.html,4399942.999,0.937,4122746.59,0,2019-08-29,6,3,6.3,9.68
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/25/art_1229661923_140188.html,4422105.005,0.913,4037381.87,0,2020-11-25,8,7,8.7,8.58
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/14/art_1229661989_137616.html,4468329.368,0.917,4097458.03,0,2020-09-14,8,3,8.3,9.66
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/7/27/art_1229661923_140495.html,4478203.265,0.922,4128903.41,0,2021-07-27,7,8,7.8,8.37
A3311011160011059001001,龙泉市兰巨乡便民服务中心提升改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/4/18/art_1229661923_187568.html,4486568.998,0.908,4073804.65,0,2022-04-18,9,2,9.2,10.49
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/27/art_1229661956_138409.html,4489711.197,0.919,4126044.59,0,2020-11-27,8,1,8.1,10.36
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/5/art_1229661989_137357.html,4493213.191,0.934,4196661.12,0,2020-06-05,6,6,6.6,9.45
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/27/art_1229661852_132087.html,4495639.003,0.933,4194431.19,0,2019-12-27,6,7,6.7,8.05
A3311011160012164001001,畲乡之巅上山头节点提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229662190_187995.html,4495703.698,0.887,3987689.18,0,2022-11-14,11,3,11.3,8.36
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/16/art_1229662157_161147.html,4499223.001,0.923,4152782.83,0,2020-06-16,7,7,7.7,9.55
A3311011160013003,龙泉市第一中学宿舍提升改造工程—C幢装修及安装工程,http://lssggzy.lishui.gov.cn/art/2023/6/9/art_1229661923_213575.html,4500551.001,0.929,4181011.88,0,2023-06-09,7,1,7.1,9.79
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/11/art_1229661923_140625.html,4517465.006,0.889,4016026.39,0,2021-06-11,11,1,11.1,10.07
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/13/art_1229662157_160470.html,4517945.0,0.93,4201688.85,0,2019-11-13,7,0,7.0,8.48
A3311011160010867001001,碧湖镇高溪村美丽乡村重点村建设项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/2/14/art_1229661852_187599.html,4521410.995,0.884,3996927.32,0,2022-02-14,11,6,11.6,9.04
A3311011160012585,东西岩景区接待中心改造提升项目,http://lssggzy.lishui.gov.cn/art/2023/3/7/art_1229661852_195779.html,4533505.006,0.897,4066553.99,0,2023-03-07,10,3,10.3,10.42
A3311011160010613001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/20/art_1229661812_161146.html,4567642.0,0.92,4202230.64,0,2021-12-20,8,0,8.0,9.97
A3311011160012755,龙泉市江滨南岸（南秦桥至橡皮坝）文旅长廊建设工程,http://lssggzy.lishui.gov.cn/art/2023/4/14/art_1229661923_202430.html,4573349.005,0.915,4184614.34,0,2023-04-14,8,5,8.5,10.34
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/12/9/art_1229662157_160620.html,4579009.001,0.921,4217267.29,0,2020-12-09,7,9,7.9,10.14
A3311011160011239001001,松阳县大东坝镇山头村居酒屋民宿综合体开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/27/art_1229662157_187899.html,4590118.0,0.92,4222908.56,0,2022-06-27,8,0,8.0,10.55
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/26/art_1229662124_159903.html,4592492.251,0.915,4202130.41,0,2019-11-26,8,5,8.5,8.25
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/3/10/art_1229662089_158961.html,4592890.984,0.915,4202495.25,0,2019-03-10,8,5,8.5,9.26
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/6/27/art_1229661923_137861.html,4593068.949,0.904,4152134.33,0,2019-06-27,9,6,9.6,8.22
A3311011160011795001001,丽水市花园路增花添彩景观提升项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/9/2/art_1229661812_188181.html,4594299.788,0.896,4116492.61,0,2022-09-02,10,4,10.4,8.39
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/11/20/art_1229662157_160518.html,4600441.002,0.898,4131196.02,0,2019-11-20,10,2,10.2,8.92
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/20/art_1229661852_132162.html,4607206.002,0.883,4068162.9,0,2020-10-20,11,7,11.7,9.3
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/9/29/art_1229661989_137750.html,4611960.147,0.883,4072360.81,0,2020-09-29,11,7,11.7,9.29
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/10/20/art_1229662124_161947.html,4614786.002,0.888,4097929.97,0,2021-10-20,11,2,11.2,8.04
A3311011160011568001001,丽水经济开发区中学校舍修缮项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/26/art_1229661812_188068.html,4618419.002,0.912,4211998.13,0,2022-07-26,8,8,8.8,9.87
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/12/13/art_1229662157_160678.html,4636425.005,0.911,4223783.18,0,2019-12-13,8,9,8.9,8.2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/3/art_1229662056_140674.html,4643188.998,0.898,4169583.72,0,2020-06-03,10,2,10.2,9.15
A3311011160010900001001,庆元县屏都综合新区生物科技（食用菌）产业园土石方工程三标段开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/3/2/art_1229662056_187708.html,4645850.0,0.911,4232369.35,0,2022-03-02,8,9,8.9,8.75
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/2/25/art_1229661812_158372.html,4656156.002,0.883,4111385.75,0,2021-02-25,11,7,11.7,10.23
A3311011160011794,丽水学院松阳校区景观绿化工程,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661812_188431.html,4665268.995,0.886,4133428.33,0,2022-11-14,11,4,11.4,9.46
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/9/art_1229662190_173568.html,4681325.333,0.93,4353632.56,0,2020-11-09,7,0,7.0,9.02
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/23/art_1229662089_160522.html,4684356.637,0.907,4248711.47,0,2020-10-23,9,3,9.3,9.23
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/8/20/art_1229661989_137325.html,4685373.998,0.883,4137185.24,0,2020-08-20,11,7,11.7,9.62
A3311011160012848,青田县东山老村区块生活污水零直排工程,http://lssggzy.lishui.gov.cn/art/2023/5/15/art_1229661956_211524.html,4689001.987,0.911,4271680.81,0,2023-05-15,8,9,8.9,9.36
A3311011160010613,0,http://lssggzy.lishui.gov.cn/art/2021/11/16/art_1229662190_173684.html,4690528.0,0.92,4315285.76,0,2021-11-16,8,0,8.0,9.87
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/6/22/art_1229661923_139296.html,4711095.998,0.922,4343630.51,0,2020-06-22,7,8,7.8,8.43
A3311011160012770,丽水日报印刷厂改造工程,http://lssggzy.lishui.gov.cn/art/2023/4/14/art_1229661812_202506.html,4717355.0,0.902,4255054.21,0,2023-04-14,9,8,9.8,9.85
A3311011160010658,0,http://lssggzy.lishui.gov.cn/art/2021/11/25/art_1229661852_132215.html,4728971.493,0.904,4274990.23,0,2021-11-25,9,6,9.6,9.13
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/10/art_1229661852_132191.html,4739287.36,0.894,4236922.9,0,2021-06-10,10,6,10.6,8.02
A3311011160011416,丽水护士学校西侧道路工程,http://lssggzy.lishui.gov.cn/art/2022/6/29/art_1229661812_188583.html,4743826.757,0.888,4212518.16,0,2022-06-29,11,2,11.2,8.7
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/5/27/art_1229662124_159536.html,4756220.0,0.915,4351941.3,0,2019-05-27,8,5,8.5,8.44
A3311011160011460001001,大港头垃圾中转站项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/7/5/art_1229661852_187908.html,4771762.0,0.935,4461597.47,0,2022-07-05,6,5,6.5,9.34
A3311011160011098001001,遂昌县上江区块（飞龙路沿线）环境整治提升项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/5/6/art_1229662124_187682.html,4776037.567,0.896,4279329.66,0,2022-05-06,10,4,10.4,10.41
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/19/art_1229661956_138168.html,4776148.997,0.907,4331967.14,0,2020-10-19,9,3,9.3,8.89
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/19/art_1229661923_138979.html,4777552.002,0.929,4438345.81,0,2020-05-19,7,1,7.1,8.45
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/5/18/art_1229662157_160944.html,4803407.004,0.918,4409527.63,0,2020-05-18,8,2,8.2,9.45
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/6/art_1229662124_161028.html,4814841.0,0.93,4477802.13,0,2020-11-06,7,0,7.0,8.46
A3311011160012915,缙云县乡镇街道生态公墓建设工程-新湖片区骨灰堂建设项目,http://lssggzy.lishui.gov.cn/art/2023/5/23/art_1229662089_212408.html,4819949.416,0.924,4453633.26,0,2023-05-23,7,6,7.6,8.23
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/11/20/art_1229661812_158117.html,4828727.706,0.898,4336197.48,0,2020-11-20,10,2,10.2,8.34
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2020/10/15/art_1229662124_160759.html,4832872.0,0.92,4446242.24,0,2020-10-15,8,0,8.0,9.73
A3311011160011605001001,景宁畲族自治县实验二小食堂改扩建工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/8/31/art_1229662190_187821.html,4843221.302,0.922,4465450.04,0,2022-08-31,7,8,7.8,8.12
A3311011160011200001001,松阳县西屏街道二村股份经济合作社综合楼开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/6/14/art_1229662157_187891.html,4850289.003,0.933,4525319.64,0,2022-06-14,6,7,6.7,9.57
A3311011160010593001001,0,http://lssggzy.lishui.gov.cn/art/2021/12/7/art_1229661812_160999.html,4858330.0,0.921,4474521.93,0,2021-12-07,7,9,7.9,8.48
A3311011160011926,南明山街道精品村庄建设工程-叶村村,http://lssggzy.lishui.gov.cn/art/2022/10/17/art_1229661812_188413.html,4859836.999,0.933,4534227.92,0,2022-10-17,6,7,6.7,9.37
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2021/2/7/art_1229661812_158328.html,4864317.004,0.908,4416799.84,0,2021-02-07,9,2,9.2,10.0
A3311011160010497002001,0,http://lssggzy.lishui.gov.cn/art/2021/6/11/art_1229662190_173570.html,4867578.142,0.931,4531715.25,0,2021-06-11,6,9,6.9,9.65
A3311011160011345,遂昌县牡丹亭路（好川公园至建材市场段）两侧整治提升工程,http://lssggzy.lishui.gov.cn/art/2022/6/16/art_1229662124_188387.html,4887600.39,0.922,4506367.56,0,2022-06-16,7,8,7.8,10.2
A3311011160010276,0,http://lssggzy.lishui.gov.cn/art/2019/1/31/art_1229661812_157336.html,4893656.681,0.934,4570675.34,0,2019-01-31,6,6,6.6,8.92
A3311011160012897,遂昌县湖山集镇老旧小区改造项目——基础设施配套工程,http://lssggzy.lishui.gov.cn/art/2023/5/16/art_1229662124_211017.html,4895815.387,0.891,4362171.51,0,2023-05-16,10,9,10.9,10.2
